bits, TICKS
0, 159492546 
0, 159523241 
0, 159553935 
0, 159584626 
0, 159615317 
0, 159646009 
0, 159676701 
0, 159707393 
0, 159738086 
0, 159768778 
0, 159799471 
0, 159830162 
0, 159860856 
0, 159891550 
0, 159922242 
0, 159952934 
0, 159983625 
0, 160014320 
0, 160045009 
0, 160075703 
0, 160106394 
0, 160137086 
0, 160167778 
0, 160193801 
0, 160224492 
0, 160255184 
0, 160285876 
0, 160316568 
0, 160347261 
0, 160377953 
0, 160408646 
0, 160439337 
0, 160470031 
0, 160500725 
0, 160531417 
0, 160562109 
0, 160592800 
0, 160623495 
0, 160654189 
0, 160684880 
0, 160715571 
0, 160746263 
0, 160776955 
0, 160807647 
0, 160838340 
0, 160869032 
0, 160899725 
0, 160930416 
0, 160961110 
0, 160991804 
0, 161022496 
0, 161053188 
0, 161083879 
0, 161114574 
0, 161145268 
0, 161175960 
0, 161206652 
0, 161232671 
0, 161263364 
0, 161294053 
0, 161324744 
0, 161355436 
0, 161386124 
0, 161416815 
0, 161447509 
0, 161478203 
0, 161508895 
0, 161539587 
0, 161570278 
0, 161600973 
0, 161631667 
0, 161662358 
0, 161693049 
0, 161723741 
0, 161754433 
0, 161785125 
0, 161815818 
0, 161846510 
0, 161877203 
0, 161907894 
0, 161938588 
0, 161969282 
0, 161999974 
0, 162030666 
0, 162061353 
0, 162092041 
0, 162122733 
0, 162153424 
0, 162184111 
0, 162214804 
0, 162245498 
0, 162271522 
0, 162302214 
0, 162332903 
0, 162363596 
0, 162394287 
0, 162424978 
0, 162455670 
0, 162486362 
0, 162517054 
0, 162547747 
0, 162578439 
0, 162609132 
0, 162639823 
0, 162670517 
0, 162701211 
0, 162731903 
0, 162762595 
0, 162793286 
0, 162823981 
0, 162854675 
0, 162885366 
0, 162916057 
0, 162946749 
0, 162977441 
0, 163008133 
0, 163038826 
0, 163069518 
0, 163100211 
0, 163130898 
0, 163161589 
0, 163192284 
0, 163222978 
0, 163253669 
0, 163284360 
0, 163310384 
0, 163341079 
0, 163371770 
0, 163402465 
0, 163433154 
0, 163463843 
0, 163494536 
0, 163525227 
0, 163555919 
0, 163586611 
0, 163617302 
0, 163647994 
0, 163678688 
0, 163709380 
0, 163740072 
0, 163770763 
0, 163801458 
0, 163832152 
0, 163862843 
0, 163893534 
0, 163924226 
0, 163954918 
0, 163985610 
0, 164016303 
0, 164046993 
0, 164077685 
0, 164108377 
0, 164139068 
0, 164169763 
0, 164200457 
0, 164231148 
0, 164261839 
0, 164292531 
0, 164323223 
0, 164349242 
0, 164379934 
0, 164410626 
0, 164441314 
0, 164472003 
0, 164502696 
0, 164533390 
0, 164564082 
0, 164594774 
0, 164625465 
0, 164656155 
0, 164686843 
0, 164717535 
0, 164748228 
0, 164778920 
0, 164809613 
0, 164840304 
0, 164870998 
0, 164901692 
0, 164932384 
0, 164963076 
0, 164993767 
0, 165024462 
0, 165055151 
0, 165085839 
0, 165116531 
0, 165147221 
0, 165177913 
0, 165208605 
0, 165239296 
0, 165269991 
0, 165300685 
0, 165331376 
0, 165362067 
0, 165388091 
0, 165418785 
0, 165449476 
0, 165480171 
0, 165510865 
0, 165541556 
0, 165572245 
0, 165602937 
0, 165633629 
0, 165664322 
0, 165695010 
0, 165725703 
0, 165756395 
0, 165787088 
0, 165817779 
0, 165848473 
0, 165879167 
0, 165909859 
0, 165940551 
0, 165971242 
0, 166001937 
0, 166032631 
0, 166063320 
0, 166094009 
0, 166124701 
0, 166155394 
0, 166186085 
0, 166216779 
0, 166247473 
0, 166278165 
0, 166308857 
0, 166339548 
0, 166370243 
0, 166400937 
0, 166426957 
0, 166457650 
0, 166488344 
0, 166519035 
0, 166549726 
0, 166580418 
0, 166611110 
0, 166641797 
0, 166672489 
0, 166703183 
153, 166733875 
529, 166764667 
892, 166795456 
1253, 166826248 
1612, 166857088 
1974, 166887928 
2332, 166918765 
2685, 166949607 
3034, 166980449 
3375, 167011290 
3712, 167042130 
4004, 167072970 
4012, 167103812 
4013, 167134652 
4016, 167165494 
4012, 167196333 
4016, 167227176 
4016, 167258018 
4014, 167288858 
4012, 167319698 
4014, 167350540 
4012, 167376711 
4012, 167407551 
4016, 167438392 
4011, 167469233 
4013, 167500073 
4016, 167530914 
4013, 167561757 
4013, 167592597 
4011, 167623439 
4012, 167654280 
4014, 167685121 
4016, 167715962 
4013, 167746802 
4013, 167777643 
4016, 167808486 
4016, 167839326 
4016, 167870168 
4012, 167901009 
4014, 167931850 
4016, 167962691 
4016, 167993532 
4016, 168024372 
4014, 168055214 
4013, 168086054 
4013, 168116897 
4012, 168147736 
4016, 168178578 
4013, 168209420 
4012, 168235592 
4017, 168266434 
4013, 168297276 
4016, 168328117 
4016, 168358957 
4016, 168389797 
4012, 168420639 
4014, 168451479 
4016, 168482321 
4013, 168513160 
4016, 168544003 
4016, 168574845 
4013, 168605685 
4013, 168636525 
4012, 168667367 
4013, 168698207 
4013, 168729049 
4016, 168759888 
4015, 168790731 
4016, 168821573 
4012, 168852413 
4016, 168883253 
4016, 168914095 
4016, 168944935 
4015, 168975777 
4016, 169006616 
4011, 169037459 
4012, 169068301 
4012, 169099142 
4012, 169125313 
4012, 169156156 
4012, 169186998 
4017, 169217838 
4016, 169248678 
4015, 169279520 
4015, 169310360 
4016, 169341202 
4013, 169372041 
4013, 169402884 
4013, 169433726 
4014, 169464566 
4014, 169495406 
4012, 169526248 
4011, 169557088 
4014, 169587930 
4012, 169618769 
4016, 169649612 
4012, 169680454 
4012, 169711294 
4014, 169742134 
4014, 169772976 
4013, 169803816 
4011, 169834658 
4016, 169865497 
4014, 169896340 
4011, 169927182 
4016, 169958022 
4016, 169984193 
4016, 170015034 
4012, 170045875 
4012, 170076715 
4011, 170107557 
4012, 170138397 
4013, 170169240 
4015, 170200079 
4012, 170230922 
4014, 170261764 
4014, 170292605 
4011, 170323445 
4012, 170354285 
4011, 170385127 
4015, 170415967 
4016, 170446809 
4012, 170477648 
4012, 170508491 
4014, 170539333 
4016, 170570173 
4012, 170601013 
4011, 170631855 
4012, 170662695 
4012, 170693537 
4016, 170724376 
4013, 170755219 
4012, 170786061 
4014, 170816901 
4012, 170847742 
4014, 170873758 
4013, 170904598 
4016, 170935439 
4015, 170966280 
4016, 170997121 
4013, 171027961 
4011, 171058802 
4014, 171089645 
4012, 171120485 
4013, 171151327 
4012, 171182168 
4012, 171213009 
4012, 171243850 
4011, 171274691 
4013, 171305531 
4013, 171336373 
4014, 171367213 
4017, 171398056 
4011, 171428895 
4012, 171459737 
4012, 171490579 
4011, 171521420 
4013, 171552260 
4013, 171583100 
4014, 171613942 
4012, 171644782 
4014, 171675624 
4011, 171706463 
4012, 171732637 
4012, 171763477 
4012, 171794316 
4014, 171825159 
4016, 171856001 
4015, 171886841 
4013, 171917681 
4011, 171948523 
4016, 171979363 
4012, 172010205 
4012, 172041044 
4016, 172071887 
4012, 172102729 
4016, 172133569 
4012, 172164409 
4011, 172195251 
4013, 172226091 
4014, 172256933 
4012, 172287772 
4014, 172318615 
4012, 172349457 
4016, 172380297 
4011, 172411137 
4012, 172441979 
4012, 172472819 
4014, 172503662 
4016, 172534501 
4014, 172565343 
4012, 172591516 
4012, 172622358 
4012, 172653199 
4014, 172684040 
4016, 172714881 
4012, 172745721 
4012, 172776562 
4012, 172807405 
4013, 172838245 
4012, 172869087 
4016, 172899928 
4011, 172930769 
4013, 172961610 
4012, 172992450 
4013, 173023291 
4013, 173054134 
4012, 173084974 
4014, 173115816 
4012, 173146657 
4014, 173177498 
4011, 173208339 
4016, 173239179 
4014, 173270020 
4016, 173300863 
4014, 173331703 
4013, 173362545 
4011, 173393386 
4012, 173424227 
4013, 173455068 
4016, 173481240 
4010, 173512081 
4016, 173542923 
4016, 173573764 
4016, 173604604 
4012, 173635444 
4016, 173666286 
4012, 173697126 
4014, 173727968 
4011, 173758807 
4011, 173789650 
4011, 173820492 
4013, 173851332 
4014, 173882172 
4013, 173913014 
4016, 173943854 
4014, 173974696 
4016, 174005535 
4015, 174036378 
4012, 174067220 
4013, 174098060 
4012, 174128900 
4016, 174159742 
4013, 174190582 
4016, 174221424 
4012, 174252263 
4014, 174283106 
4014, 174313948 
4016, 174340120 
4016, 174370963 
4013, 174401805 
4012, 174432645 
4013, 174463485 
4016, 174494327 
4016, 174525167 
4016, 174556010 
4015, 174586849 
4016, 174617692 
4013, 174648534 
4012, 174679375 
4014, 174710215 
4013, 174741055 
4011, 174771897 
4016, 174802737 
4013, 174833579 
4016, 174864418 
4012, 174895261 
4014, 174926103 
4016, 174956943 
4014, 174987783 
4016, 175018625 
4013, 175049465 
4012, 175080307 
4013, 175111146 
4012, 175141989 
4016, 175172831 
4015, 175203671 
4012, 175229842 
4014, 175260683 
4012, 175291524 
4016, 175322364 
4016, 175353206 
4011, 175384046 
4016, 175414888 
4012, 175445727 
4011, 175476570 
4012, 175507412 
4016, 175538252 
4012, 175569092 
4014, 175599934 
4011, 175630774 
4015, 175661616 
4013, 175692455 
4014, 175723298 
4012, 175754140 
4012, 175784981 
4014, 175815821 
4011, 175846662 
4016, 175877503 
4015, 175908344 
4013, 175939184 
4013, 175970025 
4014, 176000868 
4012, 176031708 
4016, 176062550 
4012, 176088722 
4012, 176119565 
4012, 176150406 
4012, 176181246 
4012, 176212088 
4013, 176242928 
4016, 176273770 
4012, 176304609 
4013, 176335452 
4013, 176366294 
4013, 176397134 
4016, 176427974 
4012, 176458816 
4016, 176489656 
4016, 176520498 
4012, 176551337 
4016, 176582180 
4013, 176613022 
4016, 176643862 
4013, 176674702 
4013, 176705544 
4011, 176736384 
4013, 176767226 
4012, 176798065 
4012, 176828908 
4013, 176859750 
4014, 176890591 
4014, 176921431 
4012, 176952272 
4012, 176978444 
4012, 177009284 
4014, 177040125 
4016, 177070966 
4012, 177101807 
4013, 177132647 
4013, 177163488 
4012, 177194331 
4014, 177225171 
4016, 177256013 
4016, 177286854 
4011, 177317695 
4012, 177348536 
4015, 177379376 
4011, 177410217 
4014, 177441060 
4014, 177471900 
4012, 177502742 
4013, 177533583 
4012, 177564424 
4011, 177595265 
4014, 177626105 
4013, 177656946 
4014, 177687789 
4012, 177718629 
4011, 177749471 
4017, 177780312 
4012, 177811153 
4016, 177837325 
4014, 177868165 
4012, 177899007 
4012, 177929848 
4012, 177960689 
4012, 177991529 
4016, 178022369 
4012, 178053211 
4016, 178084051 
4013, 178114893 
4012, 178145732 
4011, 178176575 
4013, 178207417 
4011, 178238257 
4013, 178269097 
4014, 178299939 
4012, 178330779 
4016, 178361621 
4016, 178392460 
4012, 178423303 
4016, 178454145 
4016, 178484985 
4015, 178515825 
4014, 178546667 
4016, 178577507 
4013, 178608349 
4012, 178639188 
4012, 178670031 
4011, 178700874 
4013, 178726890 
4013, 178757733 
4013, 178788575 
4012, 178819415 
4016, 178850255 
4013, 178881097 
4011, 178911937 
4016, 178942779 
4016, 178973618 
4011, 179004461 
4016, 179035303 
4014, 179066144 
4016, 179096984 
4011, 179127825 
4014, 179158666 
4014, 179189507 
4016, 179220347 
4016, 179251188 
4016, 179282031 
4013, 179312871 
4016, 179343713 
4013, 179374554 
4013, 179405395 
4013, 179436236 
4014, 179467076 
4015, 179497917 
4016, 179528760 
4013, 179559600 
4016, 179585773 
4013, 179616614 
4012, 179647454 
4012, 179678296 
4016, 179709137 
4012, 179739978 
4011, 179770819 
4013, 179801659 
4012, 179832500 
4014, 179863343 
4016, 179894183 
4016, 179925025 
4016, 179955866 
4013, 179986707 
4014, 180017548 
4013, 180048388 
4016, 180079229 
4013, 180110072 
4016, 180140912 
4012, 180171754 
4016, 180202595 
4016, 180233436 
4013, 180264277 
4016, 180295118 
4016, 180325958 
4016, 180356799 
4014, 180387642 
4012, 180418482 
4016, 180444654 
4013, 180475495 
4012, 180506335 
4014, 180537177 
4012, 180568018 
4012, 180598859 
4013, 180629700 
4013, 180660540 
4016, 180691381 
4011, 180722224 
4016, 180753064 
4013, 180783906 
4016, 180814747 
4016, 180845588 
4015, 180876429 
4015, 180907269 
4016, 180938110 
4017, 180968953 
4017, 180999793 
4011, 181030635 
4016, 181061476 
4016, 181092317 
4014, 181123158 
4017, 181153998 
4016, 181184839 
4012, 181215682 
4013, 181246522 
4016, 181277364 
4013, 181308205 
4012, 181334377 
4011, 181365218 
4012, 181396059 
4013, 181426899 
4014, 181457741 
4016, 181488581 
4014, 181519423 
4016, 181550262 
4016, 181581105 
4011, 181611947 
4016, 181642787 
4013, 181673627 
4013, 181704469 
4011, 181735309 
4012, 181766151 
4012, 181796990 
4014, 181827833 
4014, 181858675 
4014, 181889515 
4013, 181920355 
4016, 181951197 
4016, 181982037 
4016, 182012879 
4012, 182043718 
4011, 182074561 
4013, 182105403 
4012, 182136243 
4013, 182167083 
4012, 182193256 
4016, 182224096 
4016, 182254936 
4014, 182285778 
4013, 182316618 
4016, 182347461 
4015, 182378300 
4016, 182409143 
4011, 182439985 
4012, 182470826 
4014, 182501666 
4013, 182532506 
4015, 182563348 
4016, 182594188 
4014, 182625030 
4012, 182655869 
4011, 182686712 
4014, 182717554 
4016, 182748394 
4016, 182779234 
4013, 182810076 
4012, 182840916 
4015, 182871758 
4012, 182902597 
4016, 182933440 
4014, 182964282 
4015, 182995122 
4011, 183025962 
4012, 183056804 
4016, 183082975 
4013, 183113815 
4012, 183144656 
4016, 183175497 
4016, 183206337 
4012, 183237178 
4012, 183268021 
4013, 183298861 
4014, 183329703 
4016, 183360544 
4012, 183391385 
4013, 183422226 
4013, 183453066 
4015, 183483907 
4011, 183514750 
4016, 183545590 
4016, 183576433 
4011, 183607274 
4013, 183638115 
4013, 183668956 
4015, 183699797 
4014, 183730637 
4012, 183761478 
4016, 183792321 
4014, 183823161 
4012, 183854003 
4016, 183884844 
4012, 183915685 
4013, 183941857 
4016, 183972697 
4013, 184003539 
4016, 184034380 
4013, 184065220 
4016, 184096060 
4011, 184126902 
4016, 184157742 
4012, 184188584 
4012, 184219423 
4011, 184250266 
4012, 184281108 
4016, 184311948 
4016, 184342788 
4012, 184373630 
4012, 184404470 
4014, 184435312 
4012, 184466151 
4011, 184496994 
4012, 184527836 
4014, 184558676 
4016, 184589516 
4016, 184620358 
4016, 184651198 
4013, 184682041 
4014, 184712880 
4011, 184743723 
4011, 184774565 
4012, 184805406 
4012, 184831577 
4014, 184862420 
4016, 184893262 
4016, 184924102 
4013, 184954942 
4014, 184985784 
4011, 185016624 
4016, 185047466 
4016, 185078305 
4012, 185109148 
4012, 185139990 
4016, 185170830 
4014, 185201670 
4016, 185232512 
4016, 185263352 
4013, 185294194 
4012, 185325033 
4016, 185355876 
4012, 185386718 
4014, 185417558 
4016, 185448398 
4015, 185479240 
4016, 185510080 
4013, 185540922 
4013, 185571761 
4011, 185602604 
4010, 185633446 
4013, 185664286 
4016, 185690457 
4014, 185721298 
4016, 185752140 
4012, 185782980 
4016, 185813820 
4013, 185844662 
4016, 185875502 
4017, 185906344 
4013, 185937183 
4016, 185968026 
4012, 185998868 
4016, 186029708 
4014, 186060548 
4012, 186091390 
4016, 186122230 
3997, 186153072 
4016, 186183911 
4011, 186214754 
4016, 186245596 
4016, 186276436 
4013, 186307276 
4012, 186338118 
4016, 186368958 
4016, 186399800 
4012, 186430639 
4013, 186461482 
4013, 186492324 
4012, 186523164 
4012, 186554005 
4011, 186580021 
4012, 186610861 
4014, 186641702 
4016, 186672543 
4012, 186703384 
4011, 186734224 
4016, 186765065 
4012, 186795908 
4011, 186826748 
4014, 186857591 
4015, 186888432 
4013, 186919273 
4011, 186950114 
4012, 186980955 
4011, 187011795 
4016, 187042636 
4012, 187073479 
4012, 187104319 
4013, 187135161 
4016, 187166002 
4016, 187196843 
4012, 187227684 
4016, 187258524 
4016, 187289365 
4012, 187320208 
4016, 187351048 
4012, 187381890 
4014, 187412731 
4016, 187438903 
4016, 187469743 
4013, 187500584 
4016, 187531425 
4015, 187562266 
4017, 187593106 
4016, 187623947 
4013, 187654790 
4012, 187685630 
4016, 187716472 
4016, 187747313 
4016, 187778154 
4013, 187808995 
4016, 187839835 
4013, 187870676 
4012, 187901519 
4012, 187932359 
4014, 187963202 
4012, 187994043 
4014, 188024884 
4013, 188055725 
4015, 188086566 
4014, 188117406 
4012, 188148247 
4013, 188179090 
4014, 188209930 
4015, 188240772 
4012, 188271613 
4012, 188297785 
4012, 188328625 
4013, 188359466 
4013, 188390307 
4016, 188421148 
4012, 188451988 
4012, 188482829 
4013, 188513672 
4012, 188544512 
4016, 188575354 
4012, 188606195 
4012, 188637036 
4011, 188667877 
4016, 188698717 
4012, 188729558 
4016, 188760401 
4012, 188791241 
4012, 188822083 
4015, 188852924 
4012, 188883765 
4015, 188914606 
4013, 188945446 
4016, 188976287 
4012, 189007130 
4012, 189037970 
4016, 189068812 
4012, 189099653 
4012, 189130494 
4016, 189161335 
4012, 189187507 
4013, 189218347 
4016, 189249189 
4016, 189280030 
4016, 189310870 
4012, 189341710 
4014, 189372552 
4016, 189403392 
4016, 189434234 
4013, 189465073 
4014, 189495916 
4011, 189526758 
4013, 189557598 
4012, 189588438 
4013, 189619280 
4016, 189650120 
4016, 189680962 
4013, 189711801 
4016, 189742644 
4015, 189773486 
4012, 189804326 
4011, 189835166 
4016, 189866008 
4016, 189896848 
4016, 189927690 
4012, 189958529 
4012, 189989372 
4012, 190020214 
4016, 190046386 
4012, 190077229 
4013, 190108071 
4011, 190138912 
4013, 190169752 
4016, 190200593 
4016, 190231434 
4014, 190262275 
4011, 190293115 
4012, 190323956 
4017, 190354799 
4013, 190385639 
4014, 190416481 
4013, 190447322 
4012, 190478163 
4014, 190509004 
4012, 190539844 
4013, 190570685 
4014, 190601528 
4012, 190632368 
4013, 190663210 
4013, 190694051 
4013, 190724892 
4014, 190755733 
4011, 190786573 
4016, 190817414 
4012, 190848257 
4013, 190879097 
4012, 190909939 
4012, 190936112 
4016, 190966953 
4016, 190997794 
4012, 191028634 
4012, 191059476 
4011, 191090316 
4011, 191121158 
4016, 191151997 
4012, 191182840 
4012, 191213682 
4011, 191244522 
4013, 191275362 
4015, 191306204 
4012, 191337044 
4011, 191367887 
4011, 191398726 
4014, 191429568 
4016, 191460410 
4016, 191491251 
4016, 191522091 
4013, 191552931 
4016, 191583773 
4013, 191614613 
4013, 191645455 
4012, 191676294 
4016, 191707137 
4014, 191737979 
4016, 191768819 
4016, 191794990 
4016, 191825831 
4013, 191856672 
4016, 191887512 
4012, 191918354 
4016, 191949194 
4013, 191980036 
4012, 192010875 
4011, 192041718 
4012, 192072560 
4013, 192103400 
4016, 192134240 
4012, 192165082 
4016, 192195922 
4012, 192226764 
4012, 192257603 
4011, 192288446 
4016, 192319288 
4014, 192350128 
4012, 192380968 
4013, 192411810 
4014, 192442650 
4016, 192473493 
4012, 192504332 
4014, 192535175 
4012, 192566017 
4013, 192596858 
4011, 192627698 
4014, 192658538 
4012, 192684711 
4016, 192715551 
4012, 192746391 
4012, 192777233 
4012, 192808073 
4012, 192838915 
4014, 192869754 
4012, 192900597 
4016, 192931439 
4016, 192962279 
4013, 192993119 
4016, 193023961 
4011, 193054801 
4013, 193085643 
4014, 193116482 
4016, 193147325 
4014, 193178167 
4015, 193209007 
4013, 193239847 
4016, 193270689 
4016, 193301529 
4016, 193332371 
4014, 193363210 
4011, 193394053 
4016, 193424895 
4015, 193455735 
4014, 193486575 
4011, 193517417 
4013, 193543589 
4012, 193574429 
4016, 193605270 
4011, 193636113 
4016, 193666953 
4016, 193697795 
4012, 193728636 
4012, 193759477 
4012, 193790318 
4012, 193821158 
4013, 193851999 
4016, 193882842 
4016, 193913682 
4016, 193944524 
4016, 193975365 
4016, 194006206 
4012, 194037047 
4016, 194067887 
4013, 194098728 
4011, 194129571 
4014, 194160411 
4016, 194191253 
4016, 194222094 
4016, 194252935 
4012, 194283776 
4013, 194314616 
4016, 194345457 
4013, 194376300 
4016, 194407141 
4012, 194433160 
4016, 194464001 
4012, 194494841 
4011, 194525683 
4013, 194556522 
4012, 194587365 
4013, 194618207 
4012, 194649048 
4016, 194679888 
4016, 194710729 
4016, 194741570 
4016, 194772411 
4016, 194803251 
4016, 194834092 
4014, 194864935 
4014, 194895775 
4014, 194926617 
4013, 194957458 
4014, 194988299 
4016, 195019140 
4013, 195049980 
4012, 195080821 
4016, 195111664 
4012, 195142504 
4012, 195173346 
4012, 195204187 
4013, 195235028 
4016, 195265869 
4016, 195292040 
4012, 195322881 
4016, 195353723 
4013, 195384563 
4013, 195415403 
4011, 195446245 
4012, 195477085 
4013, 195507927 
4015, 195538766 
4016, 195569609 
4011, 195600451 
4016, 195631291 
4013, 195662131 
4013, 195692973 
4016, 195723813 
4014, 195754656 
4013, 195785495 
4016, 195816338 
4016, 195847180 
4014, 195878021 
4013, 195908861 
4016, 195939701 
4012, 195970543 
4013, 196001383 
4017, 196032225 
4016, 196063064 
4014, 196093907 
4012, 196124749 
4016, 196150920 
4016, 196181763 
4015, 196212605 
4016, 196243445 
4016, 196274285 
4012, 196305127 
4016, 196335967 
4016, 196366809 
4016, 196397648 
4015, 196428491 
4014, 196459333 
4013, 196490173 
4013, 196521013 
4014, 196551855 
4013, 196582695 
4011, 196613537 
4016, 196644376 
4016, 196675219 
4016, 196706061 
4014, 196736901 
4016, 196767741 
4014, 196798583 
4013, 196829423 
4011, 196860265 
4012, 196891104 
4015, 196921947 
4012, 196952789 
4016, 196983630 
4011, 197014470 
4014, 197040642 
4011, 197071483 
4016, 197102324 
4012, 197133164 
4014, 197164006 
4012, 197194846 
4012, 197225688 
4013, 197256527 
4016, 197287370 
4013, 197318212 
4012, 197349052 
4012, 197379892 
4016, 197410734 
4012, 197441574 
4013, 197472416 
4014, 197503255 
4016, 197534098 
4012, 197564940 
4014, 197595780 
4012, 197626620 
4014, 197657462 
4013, 197688302 
4015, 197719144 
4012, 197749983 
