X, Y, Z, TICKS
1973,2001,2091,60889448
1979,1998,2093,60906428
1979,2001,2091,60908126
1979,2000,2092,60909823
1974,2001,2091,60911520
1976,1997,2089,60913217
1976,2001,2104,60914934
1976,2002,2092,60916630
1979,2001,2091,60918326
1975,2001,2094,60920022
1979,2001,2109,60921717
1978,2001,2094,60923414
1977,2000,2093,60925111
1977,2001,2091,60926808
1977,2001,2092,60928505
1979,2000,2094,60930201
1976,2000,2089,60931897
1976,2002,2092,60933593
1978,1999,2092,60935322
1978,2001,2093,60952283
1977,2006,2093,60953981
1979,2001,2094,60955695
1974,2000,2092,60957392
1978,1997,2090,60959089
1976,2001,2095,60960786
1977,2000,2093,60962483
1976,2000,2098,60964180
1973,2000,2092,60965877
1966,1997,2090,60967574
1978,2003,2096,60969270
1978,2000,2092,60970966
1978,1999,2092,60972662
1979,2000,2093,60974378
1978,2001,2092,60976075
1977,2000,2092,60977772
1976,2000,2092,60979469
1977,2000,2093,60981166
1980,1999,2088,60998123
1972,1999,2091,60999821
1978,1999,2091,61001517
1979,1999,2093,61003213
1978,2001,2094,61004909
1978,2000,2093,61006605
1979,2000,2093,61008301
1977,1998,2092,61009998
1979,1999,2092,61011695
1978,2006,2096,61013392
1979,1999,2093,61015110
1979,1997,2092,61016807
1978,2000,2093,61018504
1979,2000,2093,61020200
1978,1999,2092,61021896
1979,2000,2090,61023592
1977,2000,2093,61025288
1980,2000,2093,61026984
1979,2000,2091,61028680
1978,2001,2094,61045661
1979,2000,2094,61047359
1979,1988,2085,61049055
1975,2000,2091,61050751
1979,1998,2087,61052446
1981,2000,2094,61054172
1979,2000,2095,61055868
1979,1999,2092,61057564
1978,2001,2093,61059260
1977,1999,2092,61060956
1981,2001,2094,61062652
1980,1999,2093,61064348
1979,1999,2091,61066044
1980,2000,2092,61067740
1980,1999,2093,61069436
1978,2000,2091,61071133
1978,1999,2091,61072830
1981,2000,2090,61074547
1980,1998,2091,61091508
1979,2000,2093,61093226
1979,2000,2091,61094923
1981,2000,2093,61096620
1979,1999,2091,61098317
1980,2000,2092,61100014
1979,1999,2091,61101711
1981,1999,2094,61103408
1981,1999,2092,61105105
1981,1997,2090,61106802
1982,2001,2089,61108499
1980,1999,2090,61110196
1984,2000,2094,61111892
1981,1999,2093,61113609
1980,1998,2069,61115305
1980,2001,2096,61117000
1981,1999,2091,61118697
1981,1998,2092,61120394
1990,2000,2092,61137353
1983,1999,2091,61139051
1984,1997,2092,61140747
1982,1999,2091,61142443
1983,1999,2092,61144139
1981,1998,2092,61145835
1983,1999,2086,61147531
1981,1999,2092,61149228
1982,1994,2090,61150925
1983,1999,2091,61152642
1982,1999,2092,61154338
1985,1997,2092,61156034
1985,1998,2091,61157731
1983,1999,2091,61159428
1986,1999,2092,61161125
1986,1998,2093,61162822
1983,1999,2091,61164519
1987,1997,2089,61166216
1984,1998,2091,61167913
1983,1999,2090,61184855
1987,1999,2092,61186553
1986,1999,2094,61188249
1983,2000,2094,61189945
1986,1996,2088,61191641
1986,2000,2091,61193369
1987,1999,2095,61195066
1988,2000,2090,61196763
1987,2000,2092,61198460
1987,1999,2092,61200157
1983,2000,2093,61201853
1984,1996,2090,61203549
1987,1999,2092,61205245
1988,2001,2092,61206941
1988,1999,2096,61208637
1987,2001,2093,61210333
1987,1998,2091,61212029
1988,2000,2091,61213743
1987,2000,2092,61230704
1987,2004,2093,61232423
1987,2003,2093,61234119
1986,2004,2094,61235815
1986,2003,2089,61237511
1983,2006,2092,61239207
1985,2001,2092,61240903
1986,2004,2091,61242599
1982,2003,2090,61244295
1989,2005,2093,61245990
1990,2004,2092,61247687
1985,2009,2094,61249384
1986,2005,2093,61251081
1982,2004,2092,61252810
1986,2005,2091,61254506
1989,2005,2091,61256202
1983,2005,2091,61257898
1981,2007,2091,61259594
1986,2004,2093,61276552
1988,2007,2097,61278250
1987,2006,2091,61279946
1988,2006,2091,61281642
1985,2011,2092,61283338
1986,2007,2091,61285034
1985,2010,2093,61286730
1983,2007,2090,61288426
1985,2006,2091,61290122
1986,2005,2092,61291839
1985,2007,2094,61293535
1985,2006,2092,61295231
1998,2006,2091,61296927
1982,2007,2092,61298623
1992,2007,2092,61300319
1983,2006,2090,61302016
1985,2006,2092,61303713
1983,2007,2091,61305410
1985,2003,2092,61322368
1983,2009,2092,61324066
1985,2006,2086,61325763
1986,2006,2092,61327460
1986,2009,2096,61329156
1983,2007,2092,61330852
1981,2015,2092,61332569
1985,2007,2092,61334265
1984,2008,2093,61335961
1985,2006,2093,61337657
1984,2007,2088,61339353
1985,2011,2092,61341049
1983,2006,2097,61342746
1983,2007,2091,61344443
1983,2005,2092,61346140
1985,2005,2093,61347837
1986,2007,2092,61349534
1985,2006,2091,61351250
1983,2006,2096,61352946
1998,2005,2092,61369907
1985,2009,2091,61371625
1986,2009,2093,61373321
1983,2007,2091,61375017
1981,2007,2096,61376712
1983,2006,2091,61378409
1986,2008,2091,61380106
1985,2010,2099,61381803
1983,2008,2094,61383500
1986,2003,2091,61385197
1985,2008,2092,61386894
1984,2008,2096,61388591
1984,2005,2091,61390288
1982,2007,2093,61392004
1992,2006,2090,61393700
1983,2008,2092,61395396
1985,1998,2092,61397092
1986,2012,2093,61398788
1986,2006,2093,61415746
1987,2008,2092,61417444
1986,2007,2093,61419141
1982,2008,2094,61420838
1984,2003,2085,61422535
1983,2008,2092,61424232
1987,2007,2093,61425928
1983,2009,2091,61427624
1986,2007,2092,61429320
1985,2012,2099,61431039
1983,2007,2093,61432736
1983,2007,2092,61434433
1984,2008,2091,61436130
1984,2007,2091,61437827
1983,2008,2093,61439523
1986,2007,2090,61441218
1985,2007,2093,61442914
1985,2005,2090,61444611
1983,2002,2091,61461569
1977,2011,2092,61463267
1984,2005,2092,61464964
1983,2008,2091,61466661
1986,2007,2089,61468358
1985,2006,2091,61470055
1983,2014,2093,61471770
1986,2008,2098,61473466
1986,2006,2091,61475162
1986,2009,2093,61476858
1984,2007,2089,61478554
1986,2010,2091,61480250
1981,2007,2091,61481947
1984,2006,2092,61483644
1987,2007,2092,61485341
1983,2007,2091,61487038
1984,2006,2091,61488735
1983,2007,2092,61490465
1984,2008,2091,61492162
1983,2013,2092,61509083
1986,2009,2092,61510812
1984,2008,2092,61512508
1989,2007,2092,61514204
1984,2010,2092,61515900
1988,2008,2091,61517596
1985,2008,2092,61519292
1984,2008,2092,61520988
1991,2009,2092,61522684
1986,2012,2094,61524380
1983,2011,2093,61526076
1984,2006,2087,61527773
1984,2009,2092,61529470
1983,2006,2089,61531185
1979,2007,2092,61532882
1983,2006,2092,61534579
1984,2008,2092,61536276
1981,2007,2091,61537973
1983,2007,2092,61554932
1989,2006,2091,61556630
1985,2008,2093,61558326
1980,2007,2090,61560022
1984,2007,2091,61561718
1985,2009,2092,61563414
1986,2002,2092,61565110
1983,2007,2093,61566806
1983,2006,2091,61568502
1985,2009,2093,61570219
1985,2012,2093,61571915
1983,2009,2093,61573611
1984,2005,2091,61575307
1983,2008,2093,61577003
1986,2009,2091,61578699
1987,2008,2093,61580395
1980,2007,2092,61582091
1978,2006,2092,61583787
1991,2009,2092,61600771
1983,2008,2094,61602469
1986,2007,2093,61604165
1983,2009,2092,61605861
1983,2006,2086,61607557
1984,2009,2095,61609273
1986,2012,2091,61610969
1983,2010,2092,61612666
1986,2007,2093,61614363
1987,2007,2093,61616060
1986,2010,2094,61617757
1984,2007,2092,61619454
1988,2009,2093,61621151
1984,2008,2090,61622848
1986,2007,2092,61624544
1984,2007,2091,61626240
1984,2010,2092,61627936
1975,2007,2092,61629656
1986,2008,2093,61646616
1986,2008,2093,61648314
1987,2008,2092,61650031
1984,2008,2093,61651727
1985,2007,2090,61653423
1982,2008,2092,61655119
1983,2009,2094,61656815
1983,2009,2098,61658511
1986,2004,2091,61660208
1988,2008,2091,61661905
1984,2008,2093,61663602
1986,2008,2094,61665299
1984,2008,2093,61666996
1984,2006,2093,61668713
1985,2007,2091,61670410
1987,2008,2092,61672106
1983,2007,2090,61673802
1980,2007,2092,61675498
1985,2005,2091,61677194
1983,2009,2092,61694426
1983,2008,2093,61696124
1982,2009,2092,61697821
1979,2006,2089,61699517
1986,2007,2091,61701212
1984,2009,2096,61702908
1983,2008,2090,61704605
1986,2009,2094,61706302
1989,2009,2093,61707999
1986,2012,2103,61709713
1986,2011,2092,61711409
1972,2011,2094,61713105
1979,2006,2091,61714801
1983,2008,2092,61716497
1983,2008,2090,61718194
1988,2008,2092,61719891
1983,2009,2090,61721588
1985,2007,2093,61723285
1984,2008,2092,61740266
1981,2012,2093,61741964
1985,2009,2092,61743660
1981,2010,2092,61745356
1988,2004,2086,61747052
1987,2007,2093,61748782
1995,2010,2095,61750479
1983,2008,2092,61752176
1980,2009,2091,61753873
1985,2008,2094,61755569
1985,2008,2091,61757265
1987,2008,2092,61758961
1982,2009,2094,61760657
1984,2007,2093,61762353
1982,2006,2098,61764049
1987,2008,2093,61765745
1985,2005,2094,61767440
1990,2011,2091,61769154
1983,2010,2091,61786115
1985,2008,2093,61787834
1985,2008,2091,61789531
1985,2007,2091,61791228
1984,2008,2091,61792925
1983,2008,2092,61794622
1986,2006,2093,61796318
1983,2007,2091,61798014
1983,2008,2092,61799710
1983,2007,2093,61801406
1983,2008,2091,61803102
1983,2004,2088,61804798
1983,2007,2089,61806494
1985,2007,2090,61808221
1983,2005,2093,61809917
1985,2008,2092,61811613
1985,2007,2092,61813309
1984,2007,2096,61815005
1985,2008,2092,61816701
1986,2007,2094,61833619
1986,2007,2091,61835317
1984,2008,2094,61837013
1981,2007,2092,61838709
1984,2006,2090,61840405
1986,2014,2092,61842101
1983,2010,2093,61843797
1984,2006,2093,61845493
1982,2009,2092,61847209
1983,2006,2091,61848905
1984,2008,2093,61850602
1986,2009,2087,61852299
1986,2010,2092,61853996
1985,2008,2092,61855693
1985,2009,2089,61857390
1982,2008,2091,61859087
1983,2006,2092,61860784
1984,2008,2092,61862480
1985,2007,2091,61879461
1987,2008,2092,61881159
1984,2009,2093,61882855
1984,2008,2093,61884551
1984,2008,2090,61886247
1985,2009,2093,61887965
1986,2007,2092,61889661
1987,2008,2093,61891357
1984,2009,2092,61893053
1985,2008,2093,61894749
1982,2008,2091,61896444
1983,2007,2090,61898141
1986,2010,2093,61899838
1985,2003,2096,61901535
1984,2010,2091,61903232
1983,2009,2091,61904929
1986,2007,2093,61906646
1985,2009,2093,61908343
1986,2003,2090,61925304
1984,2009,2092,61927034
1984,2008,2094,61928730
1979,2010,2091,61930426
1983,2003,2087,61932122
1981,2010,2092,61933818
1986,2004,2091,61935514
1976,2007,2091,61937211
1984,2007,2091,61938908
1985,2007,2079,61940605
1986,2008,2093,61942302
1985,2006,2090,61943999
1982,2008,2091,61945696
1983,2009,2092,61947417
1983,2008,2092,61949114
1984,2011,2092,61950810
1983,2007,2092,61952506
1982,2007,2093,61954202
1983,2008,2092,61971159
1985,2008,2092,61972857
1981,2009,2091,61974553
1981,2007,2096,61976249
1983,2009,2088,61977945
1983,2009,2094,61979641
1986,2004,2086,61981338
1982,2011,2093,61983035
1984,1998,2094,61984732
1985,2009,2093,61986461
1982,2007,2091,61988157
1983,2006,2089,61989853
1984,2008,2092,61991549
1983,2006,2091,61993245
1983,2007,2093,61994941
1983,2008,2091,61996637
1983,2009,2089,61998333
1978,2009,2092,62000029
1985,2009,2091,62001725
1983,2007,2092,62018706
1978,2009,2094,62020404
1985,2009,2093,62022100
1979,2008,2093,62023796
1986,2004,2086,62025493
1986,2009,2092,62027206
1986,2011,2093,62028902
1983,2008,2092,62030598
1972,2007,2092,62032294
1984,2011,2092,62033990
1983,2007,2093,62035686
1983,2009,2091,62037383
1985,2008,2092,62039080
1982,2008,2092,62040777
1985,2006,2094,62042474
1983,2007,2092,62044171
1982,2007,2089,62045898
1984,2009,2091,62047595
1985,2008,2093,62064556
1983,2008,2091,62066278
1984,2003,2093,62067975
1983,2006,2091,62069672
1985,2009,2094,62071369
1973,2008,2094,62073066
1983,2008,2093,62074763
1983,2009,2092,62076460
1983,2005,2088,62078157
1982,2008,2091,62079853
1984,2007,2091,62081549
1986,2010,2092,62083245
1984,2007,2092,62084941
1985,2013,2091,62086655
1985,2008,2092,62088352
1984,2007,2094,62090049
1986,2009,2091,62091745
1987,2007,2091,62093441
1983,2006,2091,62110399
1983,2007,2093,62112097
1984,2008,2092,62113794
1980,2010,2092,62115491
1983,2005,2094,62117188
1985,2008,2093,62118885
1984,2007,2091,62120582
1985,2008,2092,62122279
1990,2008,2091,62123976
1985,2011,2092,62125703
1983,2009,2093,62127399
1983,2006,2091,62129095
1986,2006,2093,62130791
1988,2006,2092,62132487
1984,2008,2092,62134183
1986,2007,2091,62135879
1984,2008,2096,62137575
1984,2007,2094,62139271
1983,2007,2092,62140967
1986,2001,2094,62157908
1987,2007,2092,62159606
1984,2009,2092,62161302
1983,2005,2093,62162998
1984,2008,2093,62164714
1999,2009,2092,62166410
1984,2007,2091,62168106
1983,2009,2091,62169802
1986,2009,2096,62171498
1987,2011,2096,62173194
1983,2009,2092,62174891
1983,2007,2091,62176588
1983,2009,2092,62178285
1987,2012,2093,62179982
1984,2005,2091,62181679
1984,2010,2093,62183376
1983,2007,2092,62185105
1983,2007,2093,62186802
1986,2007,2091,62203763
1981,2009,2092,62205482
1984,2010,2092,62207179
1986,2009,2096,62208876
1984,2009,2092,62210572
1987,2009,2091,62212268
1984,2010,2091,62213964
1984,2009,2091,62215660
1987,2007,2086,62217356
1983,2012,2094,62219052
1983,2007,2092,62220748
1983,2000,2090,62222443
1982,2007,2090,62224160
1983,2006,2091,62225856
1983,2007,2090,62227552
1984,2008,2105,62229248
1983,2008,2092,62230944
1987,2007,2089,62232641
1975,2009,2085,62249600
1983,2007,2091,62251298
1985,2007,2093,62252994
1984,2009,2091,62254690
1985,2005,2094,62256386
1985,2009,2094,62258082
1984,2009,2092,62259778
1984,2008,2092,62261474
1984,2007,2090,62263170
1986,2007,2092,62264899
1988,2007,2091,62266596
1987,2006,2090,62268293
1984,2009,2091,62269990
1975,2007,2092,62271687
1984,2013,2093,62273383
1986,2007,2091,62275079
1983,2006,2091,62276775
1985,2007,2091,62278471
1988,2009,2095,62295450
1987,2007,2093,62297148
1986,2008,2093,62298845
1983,2007,2095,62300542
1983,2006,2091,62302239
1983,2008,2092,62303969
1985,2007,2091,62305666
1985,2009,2093,62307362
1985,2008,2091,62309058
1992,2008,2088,62310754
1984,2009,2092,62312450
1984,2007,2092,62314146
1983,2006,2093,62315842
1983,2008,2092,62317538
1983,2004,2091,62319234
1985,2007,2094,62320930
1984,2006,2093,62322627
1983,2007,2093,62324357
1984,2007,2090,62326054
1983,2007,2092,62343015
1983,2008,2088,62344728
1986,2007,2097,62346424
1985,2007,2090,62348120
1986,2008,2090,62349816
1983,2008,2092,62351511
1992,2007,2091,62353207
1984,2006,2092,62354903
1988,2008,2092,62356599
1985,2011,2092,62358295
1985,2009,2094,62359991
1981,2007,2091,62361688
1997,2007,2089,62363417
1983,2007,2091,62365114
1987,2005,2088,62366811
1983,2007,2092,62368508
1985,2008,2093,62370204
1982,2008,2088,62371900
1985,2013,2090,62388858
1985,2007,2092,62390556
1986,2011,2093,62392253
1981,2008,2092,62393950
1985,2005,2089,62395647
1983,2013,2093,62397344
1983,2009,2092,62399041
1983,2009,2096,62400738
1982,2010,2092,62402435
1985,2007,2093,62404149
1984,2010,2091,62405846
1985,2008,2091,62407543
1983,2011,2093,62409240
1985,2007,2093,62410937
1983,2007,2091,62412634
1983,2003,2090,62414331
1987,2007,2094,62416028
1983,2007,2092,62417723
1983,2007,2086,62434705
1983,2009,2092,62436403
1983,2006,2091,62438099
1985,2008,2094,62439795
1985,2009,2090,62441492
1982,2008,2092,62443220
1982,2007,2095,62444916
1977,2008,2092,62446612
1983,2007,2093,62448308
1985,2006,2091,62450004
1983,2009,2092,62451700
1983,2007,2091,62453396
1986,2007,2092,62455092
1983,2007,2091,62456789
1983,2007,2090,62458486
1984,2007,2092,62460183
1984,2010,2093,62461880
1983,2006,2091,62463594
1984,2007,2092,62465290
1985,2007,2091,62482231
1984,2008,2092,62483929
1987,2008,2092,62485626
1979,2006,2091,62487323
1985,2004,2088,62489020
1985,2008,2093,62490716
1983,2010,2096,62492412
1983,2008,2093,62494108
1982,2007,2091,62495804
1986,2004,2093,62497500
1985,2007,2092,62499196
1987,2010,2092,62500892
1982,2009,2096,62502620
1983,2008,2092,62504316
1984,2006,2092,62506012
1985,2009,2091,62507708
1985,2007,2091,62509404
1984,2006,2091,62511101
1985,2009,2090,62528060
1986,2008,2092,62529758
1986,2011,2092,62531455
1976,2008,2092,62533152
1984,2008,2093,62534849
1982,2009,2092,62536546
1983,2007,2092,62538242
1983,2008,2093,62539938
1983,2006,2091,62541654
1985,2007,2092,62543350
1983,2009,2091,62545047
1986,2008,2091,62546743
1991,2007,2090,62548440
1983,2007,2092,62550137
1984,2006,2093,62551834
1988,2007,2091,62553531
1985,2007,2091,62555227
1984,2009,2091,62556923
1984,2010,2092,62573904
1985,2006,2091,62575602
1988,2008,2093,62577298
1986,2009,2092,62578994
1986,2010,2096,62580690
1979,2008,2091,62582410
1986,2007,2091,62584106
1985,2008,2092,62585802
1985,2009,2091,62587498
1983,2008,2094,62589194
1983,2009,2092,62590890
1985,2006,2092,62592587
1984,2009,2096,62594284
1983,2009,2091,62595981
1985,2007,2092,62597678
1984,2007,2091,62599375
1983,2008,2092,62601092
1984,2007,2091,62602789
1984,2008,2091,62619749
1983,2008,2094,62621479
1984,2009,2092,62623175
1986,2011,2092,62624871
1983,2010,2096,62626568
1982,2008,2093,62628265
1983,2004,2091,62629962
1986,2008,2093,62631659
1987,2007,2091,62633356
1983,2009,2091,62635053
1988,2007,2089,62636750
1986,2011,2097,62638446
1983,2008,2093,62640142
1984,2007,2092,62641871
1983,2009,2090,62643567
1984,2008,2093,62645263
1978,2009,2093,62646959
1985,2007,2094,62648655
1984,2007,2091,62650351
1986,2008,2091,62667309
1988,2007,2092,62669007
1980,2009,2093,62670704
1980,2008,2091,62672401
1985,2003,2090,62674098
1987,2009,2096,62675794
1985,2010,2091,62677489
1985,2011,2093,62679185
1983,2009,2089,62680913
1981,2010,2092,62682609
1983,2007,2092,62684305
1988,2006,2092,62686001
1983,2009,2092,62687698
1984,2010,2091,62689395
1981,2008,2094,62691092
1984,2007,2092,62692789
1985,2009,2091,62694486
1984,2007,2091,62696183
1986,2008,2090,62713164
1986,2008,2092,62714862
1974,2008,2092,62716559
1987,2008,2091,62718256
1990,2008,2092,62719953
1984,2009,2093,62721667
1984,2008,2092,62723363
1983,2008,2091,62725059
1985,2006,2091,62726755
1990,2008,2090,62728451
1983,2015,2099,62730148
1986,2009,2090,62731845
1987,2010,2077,62733542
1984,2008,2093,62735239
1983,2007,2091,62736936
1985,2008,2092,62738633
1986,2009,2092,62740350
1988,2008,2092,62742045
1983,2009,2090,62759005
1985,2007,2093,62760735
1985,2009,2094,62762432
1986,2007,2092,62764129
1985,2010,2096,62765825
1986,2008,2093,62767521
1985,2010,2093,62769217
1984,2008,2092,62770913
1985,2008,2092,62772609
1983,2008,2091,62774305
1985,2007,2093,62776001
1983,2008,2090,62777697
1984,2008,2092,62779393
1985,2007,2091,62781107
1985,2007,2092,62782803
1984,2008,2085,62784499
1985,2009,2093,62786195
1984,2007,2094,62787891
1987,2008,2091,62789587
1979,2007,2091,62806505
1986,2007,2092,62808203
1981,2007,2089,62809899
1992,2006,2091,62811595
1984,2010,2093,62813291
1986,2008,2092,62814987
1983,2008,2089,62816684
1983,2008,2092,62818381
1984,2005,2090,62820110
1985,2007,2091,62821807
1983,2009,2093,62823504
1980,2008,2092,62825201
1983,2005,2089,62826898
1983,2007,2091,62828595
1983,2006,2090,62830292
1987,2007,2090,62831989
1985,2005,2092,62833685
1986,2007,2091,62835381
1985,2008,2091,62852360
1983,2008,2092,62854058
1984,2010,2093,62855755
1986,2009,2093,62857452
1986,2007,2091,62859168
1983,2008,2093,62860864
1983,2007,2092,62862560
1984,2009,2092,62864256
1990,2008,2091,62865952
1984,2007,2091,62867648
1984,2007,2091,62869344
1987,2008,2093,62871040
1983,2006,2087,62872736
1986,2007,2093,62874432
1984,2009,2092,62876128
1984,2007,2092,62877824
1986,2003,2091,62879551
1984,2006,2090,62881247
1984,2011,2092,62898208
1983,2003,2092,62899928
1985,2007,2097,62901625
1982,2010,2092,62903322
1985,2008,2093,62905019
1984,2010,2092,62906716
1985,2009,2093,62908412
1993,2009,2093,62910108
1983,2006,2091,62911804
1992,2006,2087,62913500
1983,2009,2093,62915196
1984,2008,2092,62916892
1983,2008,2092,62918608
